city,district,keyword,地段位置或門牌,社區簡稱,總價(萬元),交易日期,單價 (萬元/坪),總面積 (坪),主建物 佔比(%),型態,屋齡,樓別/樓高,主要用途,交易標的,建物格局,車位總價 (萬元),管理組織,電梯,交易/歷次轉移,功能,備註,主建物坪數,陽台坪數,土地移轉面積,車位類別,車位價格,車位面積,所在樓層
台南市,南區,世界好美麗,南區水交社路２０巷２３號二樓,世界好美麗,570,108/05/06,14.98,40.77,54.64,,,二層/七層,住家用,土2 建1車1,2房1廳1衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.42,3.22,2.59坪；3.81坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷４９號,世界好美麗,550,108/05/05,14.23,40.93,67.96,,,一層/七層,住家用,土2 建1車1,2房1廳1衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,20.53,,2.73坪；4.02坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷３９號五樓,世界好美麗,528,108/04/30,13.94,39.66,61.02,,,五層/七層,住家用,土2 建1車1,2房1廳1衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,17.43,2.35,2.59坪；3.81坪,坡道平面,"1,300,000元",11.10坪,
台南市,南區,世界好美麗,南區水交社路２０巷７號六樓,世界好美麗,850,108/04/30,13.7,63.06,59.10,,,六層/七層,住家用,土2 建1車2,3房1廳2衛,280,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,24.59,3.16,3.66坪；5.39坪,坡道平面；坡道平面,"1,400,000元；1,400,000元",10.72坪；10.72坪,
台南市,南區,世界好美麗,南區水交社路２６號六樓,世界好美麗,735,108/04/29,15.53,49.68,60.22,,,六層/七層,住家用,土2 建1車1,3房1廳2衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.46,2.53,3.30坪；4.86坪,坡道平面,"1,300,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路３０號四樓,世界好美麗,726,108/04/28,14.86,51.21,59.66,,,四層/七層,住家用,土2 建1車1,3房1廳2衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.93,3.22,3.45坪；5.08坪,坡道平面,"1,300,000元",11.10坪,
台南市,南區,世界好美麗,南區水交社路３８號二樓,世界好美麗,725,108/04/25,15.26,50.35,59.87,,,二層/七層,住家用,土2 建1車1,3房1廳2衛,115,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.93,3.22,3.45坪；5.08坪,坡道平面,"1,150,000元",10.39坪,
台南市,南區,世界好美麗,南區水交社路４０號七樓,世界好美麗,725,108/04/24,15.22,49.15,60.52,,,七層/七層,住家用,土2 建1車1,3房1廳2衛,135,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.46,2.53,3.30坪；4.86坪,坡道平面,"1,350,000元",10.39坪,
台南市,南區,世界好美麗,南區水交社路２０巷２９號四樓,世界好美麗,558,108/04/21,14.58,41.14,54.64,,,四層/七層,住家用,土2 建1車1,2房1廳1衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,200,000元",11.10坪,
台南市,南區,世界好美麗,南區水交社路２０巷５號,世界好美麗,890,108/04/20,19.42,49.34,66.28,,,一層/七層,商業用,土2 建1車1,1衛無隔間,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,25.59,,3.38坪；4.97坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２６號四樓,世界好美麗,711,108/04/17,15.17,49.68,60.22,,,四層/七層,住家用,土2 建1車1,3房1廳2衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.46,2.53,3.30坪；4.86坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷２３號七樓,世界好美麗,576,108/04/15,14.85,40.76,54.65,,,七層/七層,住家用,土2 建1車1,2房1廳1衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,300,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路４８號六樓,世界好美麗,780,108/04/13,17.15,48.03,60.12,,,六層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,22.43,2.49,3.16坪；4.65坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷３號七樓,世界好美麗,625,108/04/13,16.38,40.34,55.43,,,七層/七層,住家用,土2 建1車1,2房1廳1衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２８號二樓,世界好美麗,698,108/04/08,14.81,49.76,60.09,,,二層/七層,住家用,土2 建1車1,3房1廳2衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.46,2.98,3.38坪；4.97坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路３２號七樓,世界好美麗,698,108/04/08,14.32,49.70,59.84,,,七層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.33,2.65,3.30坪；4.86坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路３２號三樓,世界好美麗,666,108/04/01,14.14,49.37,59.84,,,三層/七層,住家用,土2 建1車1,3房1廳2衛,115,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.33,2.65,3.30坪；4.86坪,坡道平面,"1,150,000元",10.39坪,
台南市,南區,世界好美麗,南區水交社路２０巷２５號二樓,世界好美麗,750,108/03/31,14.84,53.18,57.92,,,二層/七層,住家用,土2 建1車1,3房1廳2衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,24.59,3.16,3.59坪；5.29坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷３９號三樓,世界好美麗,476,108/03/29,14.15,39.28,61.02,,,三層/七層,住家用,土2 建1車1,2房1廳1衛,72,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,親友、員工或其他特殊關係間之交易。; 建物第一次登記後移轉,17.43,2.35,2.59坪；3.81坪,坡道平面,"720,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路４０號五樓,世界好美麗,738,108/03/29,15.43,49.49,60.52,,,五層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.46,2.53,3.30坪；4.86坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷４５號,世界好美麗,360,108/03/29,14.29,27.52,67.68,,,一層/七層,住家用,土2 建1車1,1房1廳1衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,11.37,,1.58坪；2.33坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２２號二樓,世界好美麗,788,108/03/29,16.51,50.55,59.58,,,二層/七層,住家用,土2 建1車1,3房1廳2衛,125,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.93,3.22,3.45坪；5.08坪,坡道平面,"1,250,000元",10.39坪,
台南市,南區,世界好美麗,南區水交社路２０巷３９號七樓,世界好美麗,608,108/03/28,16.45,39.14,60.96,,,七層/七層,住家用,土2 建1車1,2房1廳1衛,135,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,17.53,2.39,2.59坪；3.81坪,坡道平面,"1,350,000元",10.39坪,
台南市,南區,世界好美麗,南區水交社路４０號二樓,世界好美麗,777,108/03/27,16.36,49.65,60.27,,,二層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.46,2.98,3.38坪；4.97坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷２５號五樓,世界好美麗,868,108/03/24,13.85,63.91,57.91,,,五層/七層,住家用,土2 建1車2,3房1廳2衛,280,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,24.59,3.16,3.66坪；5.39坪,坡道平面；坡道平面,"1,400,000元；1,400,000元",10.72坪；10.72坪,
台南市,南區,世界好美麗,南區水交社路２２號七樓,世界好美麗,755,108/03/24,15.31,50.89,59.58,,,七層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.93,3.22,3.45坪；5.08坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷２５號三樓,世界好美麗,846,108/03/24,13.33,63.91,57.91,,,三層/七層,住家用,土2 建1車2,3房1廳2衛,280,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,24.59,3.16,3.66坪；5.39坪,坡道平面；坡道平面,"1,400,000元；1,400,000元",10.72坪；10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷５號六樓,世界好美麗,766,108/03/22,15.19,52.60,58.73,,,六層/七層,住家用,土2 建1車1,3房1廳2衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,24.59,3.16,3.59坪；5.29坪,坡道平面,"1,300,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷７號,世界好美麗,890,108/03/20,19.55,49.09,66.71,,,一層/七層,商業用,土2 建1車1,,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,25.59,,3.38坪；4.97坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷３號四樓,世界好美麗,560,108/03/18,14.52,40.34,55.43,,,四層/七層,住家用,土2 建1車1,2房1廳1衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,300,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷２９號三樓,世界好美麗,575,108/03/17,14.48,40.77,54.64,,,三層/七層,住家用,土2 建1車1,2房1廳1衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷２７號六樓,世界好美麗,850,108/03/17,13.42,63.92,57.90,,,六層/七層,住家用,土2 建1車2,3房1廳2衛,280,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,24.59,3.16,3.66坪；5.39坪,坡道平面；坡道平面,"1,400,000元；1,400,000元",10.72坪；10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷３５號二樓,世界好美麗,666,108/03/17,13.44,49.87,61.58,,,二層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,24.11,3.01,3.45坪；5.08坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷９號六樓,世界好美麗,573,108/03/14,15.06,40.51,55.82,,,六層/七層,住家用,土2 建1車1,2房1廳1衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,300,000元",11.10坪,
台南市,南區,世界好美麗,南區水交社路２０巷７號二樓,世界好美麗,790,108/03/14,15.86,52.71,59.09,,,二層/七層,住家用,土2 建1車1,3房1廳2衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,24.59,3.16,3.52坪；5.18坪,坡道平面,"1,300,000元",11.10坪,
台南市,南區,世界好美麗,南區水交社路２０巷３號六樓,世界好美麗,580,108/03/14,15.19,40.34,55.43,,,六層/七層,住家用,土2 建1車1,2房1廳1衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,300,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷２１號二樓,世界好美麗,680,108/03/10,15.86,44.77,64.05,,,二層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,21.81,1.25,2.94坪；4.34坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷１９號二樓,世界好美麗,596,108/03/10,15.81,39.57,60.76,,,二層/七層,住家用,土2 建1車1,2房1廳1衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,總價含裝潢 建物第一次登記後移轉,17.52,2.44,2.59坪；3.81坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷５號七樓,世界好美麗,758,108/03/09,15.24,52.60,58.73,,,七層/七層,住家用,土2 建1車1,3房1廳2衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,24.59,3.16,3.59坪；5.29坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２８號七樓,世界好美麗,728,108/03/06,15.5,49.28,60.30,,,七層/七層,住家用,土2 建1車1,3房1廳2衛,125,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.46,2.53,3.30坪；4.86坪,坡道平面,"1,250,000元",10.38坪,
台南市,南區,世界好美麗,南區水交社路２０巷７號四樓,世界好美麗,750,108/03/04,14.66,52.33,59.10,,,四層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,24.59,3.16,3.52坪；5.18坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路４０號四樓,世界好美麗,721,108/03/04,14.99,49.49,60.52,,,四層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.46,2.53,3.30坪；4.86坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷９號三樓,世界好美麗,610,108/03/03,16.32,40.13,55.82,,,三層/七層,住家用,土2 建1車1,2房1廳1衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,總價含裝潢 建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,300,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路３０號二樓,世界好美麗,736,108/02/24,15.36,50.83,59.66,,,二層/七層,住家用,土2 建1車1,3房1廳2衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.93,3.22,3.45坪；5.08坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷２９號二樓,世界好美麗,600,108/02/20,15.97,40.78,54.63,,,二層/七層,住家用,土2 建1車1,2房1廳1衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷９號四樓,世界好美麗,550,108/02/18,14.62,40.13,55.82,,,四層/七層,住家用,土2 建1車1,2房1廳1衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷１５號六樓,世界好美麗,680,108/02/17,14.3,49.89,61.56,,,六層/七層,住家用,土2 建1車1,3房1廳2衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,24.11,3.01,3.45坪；5.08坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷３號三樓,世界好美麗,565,108/02/16,15.02,40.34,55.43,,,三層/七層,住家用,土2 建1車1,2房1廳1衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路３０號,世界好美麗,850,108/02/12,21.32,43.92,67.71,,,一層/七層,商業用,土2 建1車1,,135,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,22.7,,3.02坪；4.44坪,坡道平面,"1,350,000元",10.39坪,
台南市,南區,世界好美麗,南區水交社路２０巷３１號七樓,世界好美麗,620,108/02/09,14.09,44.78,64.07,,,七層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,21.82,1.25,2.94坪；4.34坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路３０號七樓,世界好美麗,760,108/01/21,15.71,50.83,59.66,,,七層/七層,住家用,土2 建1車1,3房1廳2衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.93,3.22,3.45坪；5.08坪,坡道平面,"1,300,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷２３號五樓,世界好美麗,580,108/01/11,14.98,40.76,54.65,,,五層/七層,住家用,土2 建1車1,2房1廳1衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,300,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷９號五樓,世界好美麗,580,108/01/10,15.3,40.13,55.82,,,五層/七層,住家用,土2 建1車1,2房1廳1衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,300,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２８號四樓,世界好美麗,722,107/11/26,15.22,49.62,60.30,,,四層/七層,住家用,土2 建1車1,3房1廳2衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.46,2.53,3.30坪；4.86坪,坡道平面,"1,300,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷９號二樓,世界好美麗,573,107/11/19,15.4,40.13,55.82,,,二層/七層,住家用,土2 建1車1,2房1廳1衛,120,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,總價含裝潢 建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,200,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷１３號五樓,世界好美麗,532,107/11/19,13.9,38.94,61.02,,,五層/七層,住家用,土2 建1車1,2房1廳1衛,135,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,17.43,2.35,2.59坪；3.81坪,坡道平面,"1,350,000元",10.38坪,
台南市,南區,世界好美麗,南區水交社路２０巷１７號二樓,世界好美麗,735,107/11/19,15.44,49.92,61.51,,,二層/七層,住家用,土2 建1車1,3房1廳2衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,總價含裝潢 建物第一次登記後移轉,24.11,3.01,3.45坪；5.08坪,坡道平面,"1,300,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路４６號,世界好美麗,"1,062",107/11/06,23.24,50.70,68.91,,,一層/七層,商業用,土2 建1車1,1衛無隔間,125,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,此交易日期為預售屋之簽約日期 權利人2人 建物第一次登記後移轉,27.78,,3.45坪；5.08坪,坡道平面,"1,250,000元",10.39坪,
台南市,南區,世界好美麗,南區水交社路２０巷１３號二樓,世界好美麗,565,107/11/05,14.88,39.66,61.02,,,二層/七層,住家用,土2 建1車1,2房1廳1衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,此交易日期為預售屋之簽約日期 總價含裝潢 建物第一次登記後移轉,17.43,2.35,2.59坪；3.81坪,坡道平面,"1,400,000元",11.10坪,
台南市,南區,世界好美麗,南區水交社路２０巷５號二樓,世界好美麗,735,107/11/05,14.43,52.64,58.66,,,二層/七層,住家用,土2 建1車1,3房1廳2衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,此交易日期為預售屋之簽約日期 建物第一次登記後移轉,24.59,3.16,3.59坪；5.29坪,坡道平面,"1,300,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路３８號四樓,世界好美麗,738,107/11/05,15.34,50.35,59.87,,,四層/七層,住家用,土2 建1車1,3房1廳2衛,125,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,此交易日期為預售屋之簽約日期 建物第一次登記後移轉,23.93,3.22,3.45坪；5.08坪,坡道平面,"1,250,000元",10.38坪,
台南市,南區,世界好美麗,南區水交社路２０巷１７號六樓,世界好美麗,688,107/10/29,14,49.88,61.57,,,六層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,此交易日期為預售屋之簽約日期 建物第一次登記後移轉,24.11,3.01,3.45坪；5.08坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷３號二樓,世界好美麗,545,107/10/29,14.01,40.72,55.42,,,二層/七層,住家用,土2 建1車1,2房1廳1衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,此交易日期為預售屋之簽約日期親友、員工或其他特殊關係間之交易。; 建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,300,000元",11.10坪,
台南市,南區,世界好美麗,南區水交社路２０巷１９號五樓,世界好美麗,538,107/10/22,14.15,39.57,60.76,,,五層/七層,住家用,土2 建1車1,2房1廳1衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,此交易日期為預售屋之簽約日期 建物第一次登記後移轉,17.52,2.44,2.59坪；3.81坪,坡道平面,"1,300,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷３９號,世界好美麗,505,107/10/22,14.9,35.89,69.23,,,一層/七層,住家用,土2 建1車1,2房1廳1衛,130,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,此交易日期為預售屋之簽約日期 建物第一次登記後移轉,17.43,,2.37坪；3.49坪,坡道平面,"1,300,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷３號五樓,世界好美麗,600,107/10/22,15.53,40.34,55.43,,,五層/七層,住家用,土2 建1車1,2房1廳1衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,此交易日期為預售屋之簽約日期 建物第一次登記後移轉,16.42,3.22,2.51坪；3.70坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷３９號二樓,世界好美麗,525,107/10/22,13.48,39.28,61.02,,,二層/七層,住家用,土2 建1車1,2房1廳1衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,此交易日期為預售屋之簽約日期 建物第一次登記後移轉,17.43,2.35,2.59坪；3.81坪,坡道平面,"1,400,000元",10.72坪,
台南市,南區,世界好美麗,南區水交社路２０巷１１號七樓,世界好美麗,632,107/10/15,14.44,44.79,64.05,,,七層/七層,住家用,土2 建1車1,3房1廳2衛,140,有,,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,此交易日期為預售屋之簽約日期 建物第一次登記後移轉,21.82,1.25,2.94坪；4.34坪,坡道平面,"1,400,000元",10.72坪,
